22/11/23 23:49:03,1028.77,11.93,82.96
22/11/23 23:49:04,1028.83,11.93,82.96
22/11/23 23:49:05,1028.79,11.94,82.96
22/11/23 23:49:06,1028.82,11.94,82.96
22/11/23 23:49:07,1028.84,11.96,82.96
22/11/23 23:49:08,1028.79,11.97,82.96
22/11/23 23:49:09,1028.76,11.98,82.96
22/11/23 23:49:11,1028.80,12.00,82.86
22/11/23 23:49:12,1028.79,11.98,82.86
22/11/23 23:49:13,1028.88,12.00,82.86
22/11/23 23:49:14,1028.88,11.97,82.86
22/11/23 23:49:15,1028.83,11.97,82.75
22/11/23 23:49:16,1028.75,12.01,82.75
22/11/23 23:49:17,1028.68,12.01,82.75
22/11/23 23:49:18,1028.83,12.03,82.75
22/11/23 23:49:20,1028.88,12.03,82.65
22/11/23 23:49:21,1028.77,12.04,82.65
22/11/23 23:49:22,1028.85,12.05,82.65
22/11/23 23:49:23,1028.83,12.05,82.55
22/11/23 23:49:24,1028.80,12.05,82.55
22/11/23 23:49:25,1028.79,12.07,82.51
22/11/23 23:49:26,1028.81,12.05,82.45
22/11/23 23:49:27,1028.79,12.08,82.41
22/11/23 23:49:28,1028.85,12.05,82.45
22/11/23 23:49:30,1028.80,12.04,82.45
22/11/23 23:49:31,1028.77,12.04,82.35
22/11/23 23:49:32,1028.74,12.04,82.35
22/11/23 23:49:33,1028.74,12.01,82.35
22/11/23 23:49:34,1028.83,12.01,82.35
22/11/23 23:49:35,1028.80,12.00,82.35
22/11/23 23:49:36,1028.78,11.98,82.35
22/11/23 23:49:37,1028.83,11.97,82.35
22/11/23 23:49:39,1028.87,11.97,82.45
22/11/23 23:49:40,1028.78,11.97,82.45
22/11/23 23:49:41,1028.68,11.98,82.45
22/11/23 23:49:42,1028.75,11.97,82.45
22/11/23 23:49:43,1028.79,11.94,82.45
22/11/23 23:49:44,1028.85,11.96,82.45
22/11/23 23:49:45,1028.85,11.96,82.45
22/11/23 23:49:46,1028.69,11.94,82.55
22/11/23 23:49:48,1028.72,11.94,82.55
22/11/23 23:49:49,1028.79,11.94,82.55
22/11/23 23:49:50,1028.79,11.93,82.55
22/11/23 23:49:51,1028.81,11.93,82.55
22/11/23 23:49:52,1028.83,11.90,82.65
22/11/23 23:49:53,1028.81,11.87,82.65
22/11/23 23:49:54,1028.79,11.90,82.65
22/11/23 23:49:55,1028.73,11.88,82.65
22/11/23 23:49:57,1028.76,11.85,82.75
22/11/23 23:49:58,1028.75,11.84,82.75
22/11/23 23:49:59,1028.88,11.85,82.75
22/11/23 23:50:00,1028.80,11.84,82.86
22/11/23 23:50:01,1028.80,11.82,82.89
22/11/23 23:50:02,1028.89,11.84,82.86
22/11/23 23:50:03,1028.87,11.82,82.89
22/11/23 23:50:04,1028.81,11.79,83.00
22/11/23 23:50:06,1028.78,11.81,83.00
22/11/23 23:50:07,1028.93,11.79,83.00
22/11/23 23:50:08,1028.82,11.78,83.10
22/11/23 23:50:09,1028.83,11.78,83.10
22/11/23 23:50:10,1028.87,11.79,83.10
22/11/23 23:50:11,1028.74,11.79,83.20
22/11/23 23:50:12,1028.86,11.79,83.20
22/11/23 23:50:13,1028.86,11.79,83.20
22/11/23 23:50:14,1028.84,11.81,83.20
22/11/23 23:50:16,1028.86,11.81,83.30
22/11/23 23:50:17,1028.83,11.81,83.30
22/11/23 23:50:18,1028.87,11.82,83.30
22/11/23 23:50:19,1028.96,11.82,83.30
22/11/23 23:50:20,1028.78,11.82,83.30
22/11/23 23:50:21,1028.79,11.82,83.30
22/11/23 23:50:22,1028.88,11.82,83.30
22/11/23 23:50:23,1028.83,11.82,83.30
22/11/23 23:50:25,1028.83,11.81,83.30
22/11/23 23:50:26,1028.82,11.79,83.30
22/11/23 23:50:27,1028.87,11.79,83.30
22/11/23 23:50:28,1028.72,11.79,83.30
22/11/23 23:50:29,1028.82,11.81,83.30
22/11/23 23:50:30,1028.83,11.81,83.30
22/11/23 23:50:31,1028.88,11.79,83.30
22/11/23 23:50:32,1028.80,11.82,83.40
22/11/23 23:50:34,1028.77,11.79,83.30
22/11/23 23:50:35,1028.91,11.82,83.40
22/11/23 23:50:36,1028.94,11.84,83.37
22/11/23 23:50:37,1028.87,11.85,83.37
22/11/23 23:50:38,1028.78,11.87,83.26
22/11/23 23:50:39,1028.80,11.90,83.26
22/11/23 23:50:40,1028.74,11.90,83.26
22/11/23 23:50:41,1028.79,11.90,83.26
22/11/23 23:50:43,1028.81,11.88,83.26
22/11/23 23:50:44,1028.79,11.90,83.16
22/11/23 23:50:45,1028.75,11.88,83.16
22/11/23 23:50:46,1028.68,11.88,83.16
22/11/23 23:50:47,1028.84,11.87,83.16
22/11/23 23:50:48,1028.72,11.88,83.16
22/11/23 23:50:49,1028.85,11.90,83.16
22/11/23 23:50:50,1028.77,11.90,83.06
22/11/23 23:50:51,1028.79,11.88,83.06
22/11/23 23:50:53,1028.84,11.88,83.06
22/11/23 23:50:54,1028.77,11.87,83.06
22/11/23 23:50:55,1028.78,11.87,83.06
22/11/23 23:50:56,1028.84,11.85,83.06
22/11/23 23:50:57,1028.81,11.85,83.06
22/11/23 23:50:58,1028.75,11.84,83.06
22/11/23 23:50:59,1028.82,11.85,83.06
22/11/23 23:51:00,1028.80,11.81,83.20
22/11/23 23:51:02,1028.83,11.81,83.20
22/11/23 23:51:03,1028.79,11.82,83.20
22/11/23 23:51:04,1028.80,11.82,83.20
22/11/23 23:51:05,1028.86,11.79,83.20
22/11/23 23:51:06,1028.76,11.81,83.30
22/11/23 23:51:07,1028.88,11.81,83.30
22/11/23 23:51:08,1028.87,11.81,83.30
22/11/23 23:51:09,1028.84,11.81,83.30
22/11/23 23:51:11,1028.80,11.79,83.30
22/11/23 23:51:12,1028.84,11.77,83.30
22/11/23 23:51:13,1028.83,11.78,83.40
22/11/23 23:51:14,1028.70,11.78,83.40
22/11/23 23:51:15,1028.96,11.78,83.40
22/11/23 23:51:16,1028.80,11.78,83.40
22/11/23 23:51:17,1028.71,11.77,83.40
22/11/23 23:51:18,1028.77,11.75,83.51
22/11/23 23:51:20,1028.73,11.77,83.51
22/11/23 23:51:21,1028.71,11.74,83.51
22/11/23 23:51:22,1028.76,11.74,83.51
22/11/23 23:51:23,1028.84,11.70,83.61
22/11/23 23:51:24,1028.79,11.74,83.61
